event_id,match,player,short_name,market,market_type_id,sport_market_id,child_market_id,market_sv,odd_id,selection,line,raw_sv,price,odd_status,is_main_bet
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Joueur total de yards par la passe (Cooper Rush (ATL))(prolongations incluses),2136,72891,1739381658,ATL|dst:player:558289,4534200864,209+,209+,ATL|dst:player:558289,2.25,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Kyle Pitts,Kyle Pitts (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Kyle Pitts (ATL)),2145,72900,1733334649,ATL|dst:player:265344,4502657312,3+,3+,ATL|dst:player:265344,101.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Kyle Pitts,Kyle Pitts (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Kyle Pitts (ATL)),2145,72900,1733334649,ATL|dst:player:265344,4502657310,1+,1+,ATL|dst:player:265344,4.25,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Kyle Pitts,Kyle Pitts (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Kyle Pitts (ATL)),2145,72900,1733334649,ATL|dst:player:265344,4502657311,2+,2+,ATL|dst:player:265344,26.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Brian Robinson Jr.,Brian Robinson Jr. (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Brian Robinson Jr. (ATL)),2145,72900,1732959737,ATL|dst:player:541876,4501466922,1+,1+,ATL|dst:player:541876,4.25,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Brian Robinson Jr.,Brian Robinson Jr. (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Brian Robinson Jr. (ATL)),2145,72900,1732959737,ATL|dst:player:541876,4501466923,2+,2+,ATL|dst:player:541876,26.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Brian Robinson Jr.,Brian Robinson Jr. (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Brian Robinson Jr. (ATL)),2145,72900,1732959737,ATL|dst:player:541876,4501466924,3+,3+,ATL|dst:player:541876,101.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Bryce Young (CAR)),2145,72900,1733779308,CAR|dst:player:382685,4504387164,1+,1+,CAR|dst:player:382685,4.5,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Bryce Young (CAR)),2145,72900,1733779308,CAR|dst:player:382685,4504387165,2+,2+,CAR|dst:player:382685,31.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Bryce Young,Bryce Young (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Bryce Young (CAR)),2145,72900,1733779308,CAR|dst:player:382685,4504387166,3+,3+,CAR|dst:player:382685,151.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Jonathon Brooks,Jonathon Brooks (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Jonathon Brooks (CAR)),2145,72900,1733865707,CAR|dst:player:429906,4504624040,2+,2+,CAR|dst:player:429906,31.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Jonathon Brooks,Jonathon Brooks (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Jonathon Brooks (CAR)),2145,72900,1733865707,CAR|dst:player:429906,4504624041,3+,3+,CAR|dst:player:429906,151.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Jonathon Brooks,Jonathon Brooks (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Jonathon Brooks (CAR)),2145,72900,1733865707,CAR|dst:player:429906,4504624039,1+,1+,CAR|dst:player:429906,4.5,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Darren Waller,Darren Waller (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Darren Waller (CAR)),2145,72900,1732959739,CAR|dst:player:562521,4501466928,1+,1+,CAR|dst:player:562521,4.5,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Darren Waller,Darren Waller (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Darren Waller (CAR)),2145,72900,1732959739,CAR|dst:player:562521,4501466929,2+,2+,CAR|dst:player:562521,31.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Darren Waller,Darren Waller (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Darren Waller (CAR)),2145,72900,1732959739,CAR|dst:player:562521,4501466930,3+,3+,CAR|dst:player:562521,151.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Xavier Legette,Xavier Legette (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Xavier Legette (CAR)),2145,72900,1733334650,CAR|dst:player:429903,4502657313,1+,1+,CAR|dst:player:429903,6.5,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Xavier Legette,Xavier Legette (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Xavier Legette (CAR)),2145,72900,1733334650,CAR|dst:player:429903,4502657314,2+,2+,CAR|dst:player:429903,41.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Xavier Legette,Xavier Legette (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Xavier Legette (CAR)),2145,72900,1733334650,CAR|dst:player:429903,4502657315,3+,3+,CAR|dst:player:429903,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Jahan Dotson,Jahan Dotson (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Jahan Dotson (ATL)),2145,72900,1732959736,ATL|dst:player:540729,4501466920,2+,2+,ATL|dst:player:540729,51.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Jahan Dotson,Jahan Dotson (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Jahan Dotson (ATL)),2145,72900,1732959736,ATL|dst:player:540729,4501466921,3+,3+,ATL|dst:player:540729,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Jahan Dotson,Jahan Dotson (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Jahan Dotson (ATL)),2145,72900,1732959736,ATL|dst:player:540729,4501466919,1+,1+,ATL|dst:player:540729,7.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Tommy Tremble,Tommy Tremble (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Tommy Tremble (CAR)),2145,72900,1733855651,CAR|dst:player:264866,4504591480,3+,3+,CAR|dst:player:264866,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Tommy Tremble,Tommy Tremble (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Tommy Tremble (CAR)),2145,72900,1733855651,CAR|dst:player:264866,4504591478,1+,1+,CAR|dst:player:264866,7.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Tommy Tremble,Tommy Tremble (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Tommy Tremble (CAR)),2145,72900,1733855651,CAR|dst:player:264866,4504591479,2+,2+,CAR|dst:player:264866,51.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Olamide Zaccheaus,Olamide Zaccheaus (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Olamide Zaccheaus (ATL)),2145,72900,1733865708,ATL|dst:player:229059,4504624042,1+,1+,ATL|dst:player:229059,8.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Olamide Zaccheaus,Olamide Zaccheaus (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Olamide Zaccheaus (ATL)),2145,72900,1733865708,ATL|dst:player:229059,4504624043,2+,2+,ATL|dst:player:229059,61.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Olamide Zaccheaus,Olamide Zaccheaus (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Olamide Zaccheaus (ATL)),2145,72900,1733865708,ATL|dst:player:229059,4504624044,3+,3+,ATL|dst:player:229059,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Mitchell Evans,Mitchell Evans (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Mitchell Evans (CAR)),2145,72900,1732959688,CAR|dst:player:484437,4501466808,2+,2+,CAR|dst:player:484437,61.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Mitchell Evans,Mitchell Evans (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Mitchell Evans (CAR)),2145,72900,1732959688,CAR|dst:player:484437,4501466809,3+,3+,CAR|dst:player:484437,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Mitchell Evans,Mitchell Evans (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Mitchell Evans (CAR)),2145,72900,1732959688,CAR|dst:player:484437,4501466807,1+,1+,CAR|dst:player:484437,8.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,John Metchie III,John Metchie III (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (John Metchie III (CAR)),2145,72900,1735721715,CAR|dst:player:540927,4510600452,1+,1+,CAR|dst:player:540927,9.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,John Metchie III,John Metchie III (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (John Metchie III (CAR)),2145,72900,1735721715,CAR|dst:player:540927,4510600453,2+,2+,CAR|dst:player:540927,71.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,John Metchie III,John Metchie III (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (John Metchie III (CAR)),2145,72900,1735721715,CAR|dst:player:540927,4510600454,3+,3+,CAR|dst:player:540927,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Austin Hooper,Austin Hooper (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Austin Hooper (ATL)),2145,72900,1733995510,ATL|dst:player:145366,4504942520,3+,3+,ATL|dst:player:145366,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Austin Hooper,Austin Hooper (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Austin Hooper (ATL)),2145,72900,1733995510,ATL|dst:player:145366,4504942518,1+,1+,ATL|dst:player:145366,11.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Austin Hooper,Austin Hooper (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Austin Hooper (ATL)),2145,72900,1733995510,ATL|dst:player:145366,4504942519,2+,2+,ATL|dst:player:145366,81.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Ja Tavion Sanders,Ja Tavion Sanders (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Ja Tavion Sanders (CAR)),2145,72900,1735721698,CAR|dst:player:429909,4510600412,1+,1+,CAR|dst:player:429909,11.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Ja Tavion Sanders,Ja Tavion Sanders (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Ja Tavion Sanders (CAR)),2145,72900,1735721698,CAR|dst:player:429909,4510600413,2+,2+,CAR|dst:player:429909,81.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Ja Tavion Sanders,Ja Tavion Sanders (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Ja Tavion Sanders (CAR)),2145,72900,1735721698,CAR|dst:player:429909,4510600414,3+,3+,CAR|dst:player:429909,201.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Zachariah Branch,Zachariah Branch (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Zachariah Branch (ATL)),2145,72900,1732959738,ATL|dst:player:546417,4501466925,1+,1+,ATL|dst:player:546417,12.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Zachariah Branch,Zachariah Branch (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Zachariah Branch (ATL)),2145,72900,1732959738,ATL|dst:player:546417,4501466926,2+,2+,ATL|dst:player:546417,91.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Zachariah Branch,Zachariah Branch (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Zachariah Branch (ATL)),2145,72900,1732959738,ATL|dst:player:546417,4501466927,3+,3+,ATL|dst:player:546417,251.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Brycen Tremayne,Brycen Tremayne (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Brycen Tremayne (CAR)),2145,72900,1732959687,CAR|dst:player:477152,4501466804,1+,1+,CAR|dst:player:477152,15.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Brycen Tremayne,Brycen Tremayne (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Brycen Tremayne (CAR)),2145,72900,1732959687,CAR|dst:player:477152,4501466805,2+,2+,CAR|dst:player:477152,101.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Brycen Tremayne,Brycen Tremayne (CAR),Total de Touchdowns du joueur (Incl. Prolongations) (Brycen Tremayne (CAR)),2145,72900,1732959687,CAR|dst:player:477152,4501466806,3+,3+,CAR|dst:player:477152,251.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Charlie Woerner,Charlie Woerner (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Charlie Woerner (ATL)),2145,72900,1733995511,ATL|dst:player:409882,4504942521,1+,1+,ATL|dst:player:409882,18.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Charlie Woerner,Charlie Woerner (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Charlie Woerner (ATL)),2145,72900,1733995511,ATL|dst:player:409882,4504942522,2+,2+,ATL|dst:player:409882,101.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Charlie Woerner,Charlie Woerner (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Charlie Woerner (ATL)),2145,72900,1733995511,ATL|dst:player:409882,4504942523,3+,3+,ATL|dst:player:409882,251.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Cooper Rush (ATL)),2145,72900,1739220689,ATL|dst:player:558289,4524333800,1+,1+,ATL|dst:player:558289,18.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Cooper Rush (ATL)),2145,72900,1739220689,ATL|dst:player:558289,4524333801,2+,2+,ATL|dst:player:558289,101.0,0,False
16535340,ATL Falcons		 vs. CAR Panthers,Cooper Rush,Cooper Rush (ATL),Total de Touchdowns du joueur (Incl. Prolongations) (Cooper Rush (ATL)),2145,72900,1739220689,ATL|dst:player:558289,4524333802,3+,3+,ATL|dst:player:558289,251.0,0,False
