match_gp,player,market_type,side,line,gp_selection,gp_price,pin_player,pin_price,pin_fair_price,pin_fair_prob,ev_pct,gp_market,gp_odd_id,pin_fixture_id
ARZ Cardinals vs. SEA Seahawks,Kendrick Bourne,playertotals-receptions,Over,2.5,Kendrick Bourne (ARI) Plus de 2.5,1.8696,"Bourne, Kendrick",1.775,1.857487922705314,0.5383615084525357,0.6520676202860676,Total de réceptions Plus/Moins(Incl. Prolongations),4497747501,id1400003171515798
LA Chargers	 vs. LV Raiders,Jalen Nailor,playertotals-receptions,Over,2.5,Jalen Nailor (LV) Plus de 2.5,1.8,"Nailor, Jalen",1.709,1.7912037037037039,0.5582837942620832,0.4910829671749717,Total de réceptions Plus/Moins(Incl. Prolongations),4497118537,id1400003171515796
HOU Texans vs. CIN Bengals,Mike Gesicki,playertotals-receptions,Over,2.5,Mike Gesicki (CIN) Plus de 2.5,2.2,"Gesicki, Mike",2.09,2.189527603870233,0.4567195217052249,0.47829477514949037,Total de réceptions Plus/Moins(Incl. Prolongations),4500148272,id1400003171515784
HOU Texans vs. CIN Bengals,Dalton Schultz,playertotals-receptions,Over,4.5,Dalton Schultz (HOU) Plus de 4.5,1.7693,"Schultz, Dalton",1.684,1.7654545454545456,0.5664263645726055,0.21781668383109576,Total de réceptions Plus/Moins(Incl. Prolongations),4511845552,id1400003171515784
TEN Titans vs. PHI Eagles,Cameron Ward,playertotals-tdpasses,Under,0.5,Cameron Ward (TEN) moins de 0.5,2.6,"Ward, Cameron",2.48,2.5979381443298966,0.38492063492063494,0.07936507936507908,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4501768016,id1400003171515792
ATL Falcons		 vs. CAR Panthers,Chuba Hubbard,playertotals-rushattempts,Over,13.5,Chuba Hubbard (CAR) Plus de 13.5,1.8696,"Hubbard, Chuba",1.787,1.8717073170731706,0.5342715663278603,-0.11258795934323551,Joueur tentative de gain par la course (prolongations incluses),4496690782,id1400003171515778
NY Jets vs. GB Packers,Breece Hall,playertotals-receptions,Over,2.5,Breece Hall (NYJ) Plus de 2.5,1.9091,"Hall, Breece",1.826,1.9129999999999998,0.5227391531625719,-0.20386826973339822,Total de réceptions Plus/Moins(Incl. Prolongations),4497177704,id1400003171515788
TEN Titans vs. PHI Eagles,Tony Pollard,playertotals-receptions,Over,1.5,Tony Pollard (TEN) Plus de 1.5,2.1,"Pollard, Tony",2.01,2.108659680088251,0.4742348940622549,-0.410672246926469,Total de réceptions Plus/Moins(Incl. Prolongations),4497153167,id1400003171515792
LA Chargers	 vs. LV Raiders,David Njoku,playertotals-receptions,Under,2.5,David Njoku (LAC) moins de 2.5,2.15,"Njoku, David",2.06,2.16056338028169,0.4628422425032595,-0.4889178617992096,Total de réceptions Plus/Moins(Incl. Prolongations),4501601954,id1400003171515796
BAL Ravens vs. NO Saints,Mark Andrews,playertotals-receptions,Over,4.5,Mark Andrews (BAL) Plus de 4.5,2.2,"Andrews, Mark",2.11,2.2126436781609193,0.451948051948052,-0.5714285714285561,Total de réceptions Plus/Moins(Incl. Prolongations),4500162248,id1400003171515780
LA Rams vs. NY Giants,Malachi Fields,playertotals-receptions,Over,2.5,Malachi Fields (NYG) Plus de 2.5,2.25,"Fields, Malachi",2.14,2.2632821723730814,0.4418362023995827,-0.5868544600938885,Total de réceptions Plus/Moins(Incl. Prolongations),4500150597,id1400003171515806
NE Patriots	 vs. PIT Steelers,Rico Dowdle,playertotals-receptions,Under,2.5,Rico Dowdle (PIT) moins de 2.5,2.1,"Dowdle, Rico",2.02,2.1141753998896853,0.47299765196973653,-0.6704930863553282,Total de réceptions Plus/Moins(Incl. Prolongations),4496605356,id1400003171515786
TEN Titans vs. PHI Eagles,Jalen Hurts,playertotals-passyards,Over,206.5,Jalen Hurts (PHI) Plus de 206.5,1.8334,"Hurts, Jalen",1.763,1.8475961538461536,0.5412438199323446,-0.7683580536039458,Total de yards à la passe du joueur Plus/Moins(Incl. Prolongations),4501243553,id1400003171515792
HOU Texans vs. CIN Bengals,Xavier Hutchinson,playertotals-receptions,Over,2.5,Xavier Hutchinson (HOU) Plus de 2.5,1.6897,"Hutchinson, Xavier",1.625,1.7034632034632036,0.5870393900889453,-0.8079542566709064,Total de réceptions Plus/Moins(Incl. Prolongations),4505303786,id1400003171515784
TEN Titans vs. PHI Eagles,Tyjae Spears,playertotals-receptions,Over,2.5,Tyjae Spears (TEN) Plus de 2.5,2.0,"Spears, Tyjae",1.925,2.0174418604651163,0.4956772334293948,-0.8645533141210415,Total de réceptions Plus/Moins(Incl. Prolongations),4497702405,id1400003171515792
NE Patriots	 vs. PIT Steelers,Romeo Doubs,playertotals-receptions,Over,3.5,Romeo Doubs (NE) Plus de 3.5,2.1,"Doubs, Romeo",2.02,2.1184939091915833,0.47203345530580243,-0.8729743857814887,Total de réceptions Plus/Moins(Incl. Prolongations),4508875699,id1400003171515786
DEN Broncos	 vs. JAX Jaguars,Jaylen Waddle,playertotals-receptions,Under,4.5,Jaylen Waddle (DEN) moins de 4.5,1.8,"Waddle, Jaylen",1.735,1.8183962264150941,0.5499351491569391,-1.011673151750958,Total de réceptions Plus/Moins(Incl. Prolongations),4505197753,id1400003171515794
CHI Bears	 vs. MIN Vikings,Luther Burden,playertotals-receptions,Under,4.5,Luther Burden (CHI) moins de 4.5,1.6667,"Burden, Luther",1.609,1.6846808510638296,0.5935842384440516,-1.0673149785299096,Total de réceptions Plus/Moins(Incl. Prolongations),4500680876,id1400003171515782
NE Patriots	 vs. PIT Steelers,Jaylen Warren,playertotals-rushattempts,Over,10.5,Jaylen Warren (PIT) Plus de 10.5,1.9524,"Warren, Jaylen",1.884,1.974146845915202,0.5065479308538501,-1.1015819800943127,Joueur tentative de gain par la course (prolongations incluses),4501340872,id1400003171515786
BAL Ravens vs. NO Saints,Derrick Henry,playertotals-receptions,Under,1.5,Derrick Henry (BAL) moins de 1.5,1.4762,"Henry, Derrick",1.427,1.495486111111111,0.6686788948223822,-1.2896215463199412,Total de réceptions Plus/Moins(Incl. Prolongations),4496717715,id1400003171515780
ATL Falcons		 vs. CAR Panthers,Bryce Young,playertotals-passattempts,Under,31.5,Bryce Young (CAR) moins de 31.5,1.8696,"Young, Bryce",1.806,1.8940594059405942,0.5279665446941976,-1.2913748039728223,Tentatives de passes du joueur Plus/Moins (Incl. Prolongations),4500159182,id1400003171515778
BAL Ravens vs. NO Saints,Alvin Kamara,playertotals-receivingyards,Over,12.5,Alvin Kamara (NO) Plus de 12.5,1.8696,"Kamara, Alvin",1.806,1.8940594059405942,0.5279665446941976,-1.2913748039728223,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4525131002,id1400003171515780
HOU Texans vs. CIN Bengals,Jaylin Noel,playertotals-receptions,Under,2.5,Jaylin Noel (HOU) moins de 2.5,1.8,"Noel, Jaylin",1.74,1.8246445497630333,0.548051948051948,-1.3506493506493578,Total de réceptions Plus/Moins(Incl. Prolongations),4516527505,id1400003171515784
LA Rams vs. NY Giants,Jaxson Dart,playertotals-interceptions,Under,0.5,Jaxson Dart (NYG) moins de 0.5,1.7693,"Dart, Jaxson",1.699,1.7939252336448597,0.5574368325084658,-1.3727012242771508,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4509458031,id1400003171515806
NY Jets vs. GB Packers,Mason Taylor,playertotals-receptions,Over,2.5,Mason Taylor (NYJ) Plus de 2.5,2.0,"Taylor, Mason",1.934,2.0303676078849224,0.49252164786145375,-1.4956704277092503,Total de réceptions Plus/Moins(Incl. Prolongations),4500148690,id1400003171515788
SF 49ers		 vs. MIA Dolphins,Brock Purdy,playertotals-tdpasses,Under,1.5,Brock Purdy (SF) moins de 1.5,2.6,"Purdy, Brock",2.52,2.639557579700716,0.3788513680059157,-1.498644318461917,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497120967,id1400003171515802
HOU Texans vs. CIN Bengals,Chase Brown,playertotals-receivingyards,Over,19.5,Chase Brown (CIN) Plus de 19.5,1.8,"Brown, Chase",1.746,1.827488151658768,0.5471991701244813,-1.5041493775933668,Total des yards après réception du joueur Plus/Moins(Incl. Prolongations),4505912787,id1400003171515784
DAL Cowboys vs. WAS Commanders,Antonio Williams,playertotals-receptions,Under,2.5,Antonio Williams (WAS) moins de 2.5,1.6667,"Williams, Antonio",1.613,1.692274678111588,0.5909206188181587,-1.5112604615774794,Total de réceptions Plus/Moins(Incl. Prolongations),4500487460,id1400003171515800
TEN Titans vs. PHI Eagles,Makai Lemon,playertotals-receptions,Over,2.5,Makai Lemon (PHI) Plus de 2.5,1.9091,"Lemon, Makai",1.854,1.9411167512690353,0.5151673640167365,-1.6493985355648388,Total de réceptions Plus/Moins(Incl. Prolongations),4497154876,id1400003171515792
TEN Titans vs. PHI Eagles,Cameron Ward,playertotals-passcompletions,Under,19.5,Cameron Ward (TEN) moins de 19.5,1.8334,"Ward, Cameron",1.781,1.8645631067961168,0.5363186670137984,-1.671335589690215,"Passes complétées, Joueur (prolongations incluses) ",4499045944,id1400003171515792
SF 49ers		 vs. MIA Dolphins,Malik Washington,playertotals-receptions,Over,3.5,Malik Washington (MIA) Plus de 3.5,2.0,"Washington, Malik",1.943,2.0351624933404366,0.4913612565445027,-1.7277486910994622,Total de réceptions Plus/Moins(Incl. Prolongations),4497702816,id1400003171515802
HOU Texans vs. CIN Bengals,C.J. Stroud,playertotals-tdpasses,Over,1.5,C.J. Stroud (HOU) Plus de 1.5,2.1,"Stroud, C.J.",2.04,2.137757947573898,0.4677798069397339,-1.7662405426558725,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4496633375,id1400003171515784
SF 49ers		 vs. MIA Dolphins,Deebo Samuel,playertotals-receptions,Over,3.5,Deebo Samuel (SF) Plus de 3.5,2.1,"Samuel, Deebo",2.04,2.137757947573898,0.4677798069397339,-1.7662405426558725,Total de réceptions Plus/Moins(Incl. Prolongations),4497702696,id1400003171515802
DAL Cowboys vs. WAS Commanders,Javonte Williams,playertotals-rushattempts,Under,17.5,Javonte Williams (DAL) moins de 17.5,1.8696,"Williams, Javonte",1.819,1.9049751243781095,0.5249412379211282,-1.856986158265872,Joueur tentative de gain par la course (prolongations incluses),4500860357,id1400003171515800
LA Rams vs. NY Giants,Matthew Stafford,playertotals-tdpasses,Over,1.5,Matthew Stafford (LAR) Plus de 1.5,1.5264,"Stafford, Matthew",1.473,1.5558490566037737,0.6427358719379093,-1.8927965073975317,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497680185,id1400003171515806
ATL Falcons		 vs. CAR Panthers,Cooper Rush,playertotals-tdpasses,Over,0.5,Cooper Rush (ATL) Plus de 0.5,1.4445,"Rush, Cooper",1.406,1.4734006734006735,0.6787020109689214,-1.9614945155393193,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4500920310,id1400003171515778
CHI Bears	 vs. MIN Vikings,Colston Loveland,playertotals-receptions,Under,4.5,Colston Loveland (CHI) moins de 4.5,1.7693,"Loveland, Colston",1.724,1.8056074766355141,0.5538302277432712,-2.010817805383025,Total de réceptions Plus/Moins(Incl. Prolongations),4497549100,id1400003171515782
DAL Cowboys vs. WAS Commanders,John Bates,playertotals-receptions,Over,1.5,John Bates (WAS) Plus de 1.5,1.7408,"Bates, John",1.662,1.7766355140186918,0.5628616517622304,-2.017043661230944,Total de réceptions Plus/Moins(Incl. Prolongations),4498864634,id1400003171515800
BAL Ravens vs. NO Saints,Travis Etienne Jr.,playertotals-rushattempts,Over,10.5,Travis Etienne Jr. (NO) Plus de 10.5,1.9091,"Etienne Jr., Travis",1.862,1.9495155532891384,0.5129479466387653,-2.073107507193317,Joueur tentative de gain par la course (prolongations incluses),4504598060,id1400003171515780
TB Buccaneers vs. CLE Browns,Chris Godwin,playertotals-receptions,Under,3.5,Chris Godwin (TB) moins de 3.5,2.05,"Godwin, Chris",2.0,2.095290251916758,0.4772608468374281,-2.1615263983272515,Total de réceptions Plus/Moins(Incl. Prolongations),4500153174,id1400003171515790
NY Jets vs. GB Packers,Jayden Reed,playertotals-receptions,Over,3.5,Jayden Reed (GB) Plus de 3.5,2.05,"Reed, Jayden",2.0,2.095290251916758,0.4772608468374281,-2.1615263983272515,Total de réceptions Plus/Moins(Incl. Prolongations),4497177557,id1400003171515788
KC Chiefs vs. IND Colts,Patrick Mahomes,playertotals-tdpasses,Under,1.5,Patrick Mahomes (KC) moins de 1.5,2.0,"Mahomes, Patrick",1.952,2.0444087747458535,0.4891389688563203,-2.17220622873594,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4502058329,id1400003171515804
DAL Cowboys vs. WAS Commanders,Javonte Williams,playertotals-receptions,Over,2.5,Javonte Williams (DAL) Plus de 2.5,2.0,"Williams, Javonte",1.952,2.0444087747458535,0.4891389688563203,-2.17220622873594,Total de réceptions Plus/Moins(Incl. Prolongations),4497678944,id1400003171515800
BAL Ravens vs. NO Saints,Derrick Henry,playertotals-rushattempts,Over,19.5,Derrick Henry (BAL) Plus de 19.5,1.8,"Henry, Derrick",1.757,1.8406698564593302,0.5432804782947751,-2.2095139069404746,Joueur tentative de gain par la course (prolongations incluses),4512471074,id1400003171515780
CHI Bears	 vs. MIN Vikings,Caleb Williams,playertotals-passcompletions,Under,19.5,Caleb Williams (CHI) moins de 19.5,1.8,"Williams, Caleb",1.757,1.8406698564593302,0.5432804782947751,-2.2095139069404746,"Passes complétées, Joueur (prolongations incluses) ",4497548683,id1400003171515782
DAL Cowboys vs. WAS Commanders,Jayden Daniels,playertotals-interceptions,Over,0.5,Jayden Daniels (WAS) Plus de 0.5,2.15,"Daniels, Jayden",2.1,2.1993146773272416,0.45468709426123083,-2.242274733835381,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4515790327,id1400003171515800
ARZ Cardinals vs. SEA Seahawks,Jeremiyah Love,playertotals-receptions,Over,2.5,Jeremiyah Love (ARI) Plus de 2.5,1.7693,"Love, Jeremiyah",1.729,1.811737089201878,0.5519564654055454,-2.342342575796841,Total de réceptions Plus/Moins(Incl. Prolongations),4497113129,id1400003171515798
TB Buccaneers vs. CLE Browns,Harold Fannin,playertotals-receptions,Over,3.5,Harold Fannin (CLE) Plus de 3.5,1.7693,"Fannin, Harold",1.729,1.811737089201878,0.5519564654055454,-2.342342575796841,Total de réceptions Plus/Moins(Incl. Prolongations),4501886459,id1400003171515790
TEN Titans vs. PHI Eagles,Dontayvion Wicks,playertotals-receptions,Under,2.5,Dontayvion Wicks (PHI) moins de 2.5,1.9524,"Wicks, Dontayvion",1.909,2.0,0.5,-2.3800000000000043,Total de réceptions Plus/Moins(Incl. Prolongations),4497543761,id1400003171515792
LA Rams vs. NY Giants,Cameron Skattebo,playertotals-receptions,Under,1.5,Cameron Skattebo (NYG) moins de 1.5,2.25,"Skattebo, Cameron",2.19,2.3105924596050267,0.4327894327894328,-2.622377622377614,Total de réceptions Plus/Moins(Incl. Prolongations),4500437451,id1400003171515806
DEN Broncos	 vs. JAX Jaguars,Bo Nix,playertotals-passcompletions,Under,21.5,Bo Nix (DEN) moins de 21.5,1.9524,"Nix, Bo",1.917,2.0089473684210524,0.49777312025150644,-2.8147760020958867,"Passes complétées, Joueur (prolongations incluses) ",4504692603,id1400003171515794
DAL Cowboys vs. WAS Commanders,Jayden Daniels,playertotals-passcompletions,Over,19.5,Jayden Daniels (WAS) Plus de 19.5,1.7693,"Daniels, Jayden",1.74,1.8207547169811318,0.5492227979274612,-2.8260103626942867,"Passes complétées, Joueur (prolongations incluses) ",4497679328,id1400003171515800
DEN Broncos	 vs. JAX Jaguars,Trevor Lawrence,playertotals-passcompletions,Under,19.5,Trevor Lawrence (JAX) moins de 19.5,1.9091,"Lawrence, Trevor",1.877,1.9660319094184249,0.5086387434554974,-2.8957774869109887,"Passes complétées, Joueur (prolongations incluses) ",4502055710,id1400003171515794
DEN Broncos	 vs. JAX Jaguars,Brian Thomas,playertotals-receptions,Under,2.5,Brian Thomas (JAX) moins de 2.5,2.0,"Thomas, Brian",1.97,2.0625674217907224,0.48483263598326365,-3.03347280334727,Total de réceptions Plus/Moins(Incl. Prolongations),4502056491,id1400003171515794
BAL Ravens vs. NO Saints,Lamar Jackson,playertotals-rushattempts,Under,7.5,Lamar Jackson (BAL) moins de 7.5,2.0,"Jackson, Lamar",1.97,2.0625674217907224,0.48483263598326365,-3.03347280334727,Joueur tentative de gain par la course (prolongations incluses),4504725021,id1400003171515780
NY Jets vs. GB Packers,Garrett Wilson,playertotals-receptions,Under,5.5,Garrett Wilson (NYJ) moins de 5.5,2.0,"Wilson, Garrett",1.97,2.0625674217907224,0.48483263598326365,-3.03347280334727,Total de réceptions Plus/Moins(Incl. Prolongations),4500890604,id1400003171515788
HOU Texans vs. CIN Bengals,Chase Brown,playertotals-receptions,Over,3.5,Chase Brown (CIN) Plus de 3.5,1.8696,"Brown, Chase",1.84,1.929292929292929,0.518324607329843,-3.0940314136125635,Total de réceptions Plus/Moins(Incl. Prolongations),4496632765,id1400003171515784
CHI Bears	 vs. MIN Vikings,Caleb Williams,playertotals-tdpasses,Over,1.5,Caleb Williams (CHI) Plus de 1.5,1.8696,"Williams, Caleb",1.84,1.929292929292929,0.518324607329843,-3.0940314136125635,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497548676,id1400003171515782
BAL Ravens vs. NO Saints,Tyler Shough,playertotals-interceptions,Under,0.5,Tyler Shough (NOS) moins de 0.5,1.8696,"Shough, Tyler",1.84,1.929292929292929,0.518324607329843,-3.0940314136125635,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4523824213,id1400003171515780
CHI Bears	 vs. MIN Vikings,Kyle Monangai,playertotals-rushattempts,Over,8.5,Kyle Monangai (CHI) Plus de 8.5,1.7693,"Monangai, Kyle",1.746,1.827488151658768,0.5471991701244813,-3.184050829875529,Joueur tentative de gain par la course (prolongations incluses),4500203314,id1400003171515782
KC Chiefs vs. IND Colts,Patrick Mahomes,playertotals-rushattempts,Over,3.5,Patrick Mahomes (KC) Plus de 3.5,1.6667,"Mahomes, Patrick",1.649,1.7264317180616742,0.5792293952538913,-3.4598366930339353,Joueur tentative de gain par la course (prolongations incluses),4502058384,id1400003171515804
BAL Ravens vs. NO Saints,Lamar Jackson,playertotals-tdpasses,Over,1.5,Lamar Jackson (BAL) Plus de 1.5,2.05,"Jackson, Lamar",2.03,2.1240310077519378,0.47080291970802923,-3.4854014598540206,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4496718016,id1400003171515780
NE Patriots	 vs. PIT Steelers,Hunter Henry,playertotals-receptions,Under,3.5,Hunter Henry (NE) moins de 3.5,1.7693,"Henry, Hunter",1.751,1.8338095238095236,0.5453129057387692,-3.5177875876395537,Total de réceptions Plus/Moins(Incl. Prolongations),4496604982,id1400003171515786
ARZ Cardinals vs. SEA Seahawks,Drew Lock,playertotals-tdpasses,Under,1.5,Drew Lock (SEA) moins de 1.5,1.5264,"Lock, Drew",1.51,1.5830115830115827,0.6317073170731708,-3.576195121951198,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4497735945,id1400003171515798
DEN Broncos	 vs. JAX Jaguars,Bo Nix,playertotals-passattempts,Over,33.5,Bo Nix (DEN) Plus de 33.5,1.7408,"Nix, Bo",1.724,1.8056074766355141,0.5538302277432712,-3.589233954451354,Tentatives de passes du joueur Plus/Moins (Incl. Prolongations),4504692600,id1400003171515794
TB Buccaneers vs. CLE Browns,Bucky Irving,playertotals-receptions,Over,2.5,Bucky Irving (TB) Plus de 2.5,2.0,"Irving, Bucky",1.98,2.076086956521739,0.48167539267015713,-3.6649214659685736,Total de réceptions Plus/Moins(Incl. Prolongations),4501903704,id1400003171515790
TB Buccaneers vs. CLE Browns,Baker Mayfield,playertotals-passcompletions,Under,18.5,Baker Mayfield (TB) moins de 18.5,1.8696,"Mayfield, Baker",1.854,1.9411167512690353,0.5151673640167365,-3.684309623430959,"Passes complétées, Joueur (prolongations incluses) ",4501903663,id1400003171515790
DEN Broncos	 vs. JAX Jaguars,Parker Washington,playertotals-receptions,Under,4.5,Parker Washington (JAX) moins de 4.5,1.9091,"Washington, Parker",1.892,1.982857142857143,0.5043227665706052,-3.719740634005775,Total de réceptions Plus/Moins(Incl. Prolongations),4502105797,id1400003171515794
LA Rams vs. NY Giants,Malik Nabers,playertotals-receptions,Under,5.5,Malik Nabers (NYG) moins de 5.5,1.8696,"Nabers, Malik",1.84,1.9426229508196724,0.5147679324894514,-3.7589873417721686,Total de réceptions Plus/Moins(Incl. Prolongations),4500619599,id1400003171515806
NY Jets vs. GB Packers,Geno Smith,playertotals-tdpasses,Under,1.5,Geno Smith (NYJ) moins de 1.5,1.4762,"Smith, Geno",1.465,1.5346715328467153,0.6516052318668252,-3.8100356718192674,Total de Touchdowns à la passe du joueur (Incl. Prolongations),4500363293,id1400003171515788
KC Chiefs vs. IND Colts,Patrick Mahomes,playertotals-passcompletions,Under,20.5,Patrick Mahomes (KC) moins de 20.5,1.8,"Mahomes, Patrick",1.787,1.8717073170731706,0.5342715663278603,-3.831118060985139,"Passes complétées, Joueur (prolongations incluses) ",4502058335,id1400003171515804
TEN Titans vs. PHI Eagles,Jalen Hurts,playertotals-interceptions,Over,0.5,Jalen Hurts (PHI) Plus de 0.5,2.25,"Hurts, Jalen",2.24,2.344537815126051,0.42652329749103934,-4.032258064516148,Passes du joueur interceptées Plus/Moins (Incl. Prolongations),4515714522,id1400003171515792
